Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
1306,18,64.3,53.1,81.2,19.1,1
1307,19,73.5,57.5,69.7,3.3,0
1308,19,79.7,79.1,72.4,15,1
1309,12,66.8,47.3,66.3,14,1
1310,15,56.9,82.8,69.8,26.2,1
1311,14,83.2,60.5,88.1,5.8,1
1312,13,80.8,62.6,73.1,10.5,1
1313,12,56.3,52.3,73.6,14.3,1
1314,16,90.3,73.3,54.6,14,1
1315,17,87.6,100,68.3,12.3,1
1316,15,72,78.9,69.1,14.6,1
1317,13,71.2,55.9,62.1,8.7,1
1318,19,78.3,83.9,72.3,16.8,1
1319,13,57.1,63.6,66.8,3.4,0
1320,14,70.5,87.2,73,14.9,1
1321,19,37.7,79.3,73.5,12,1
1322,14,83.1,26.8,60.5,20.1,1
1323,16,46.6,53.9,67.2,23.8,1
1324,17,92.6,81.2,72.9,13.3,1
1325,16,65,70.1,86.2,22,1
1326,12,66.8,53.7,75.1,13.4,1
1327,12,60.6,59.1,64.1,10.2,1
1328,16,65.7,41.3,76.8,23.7,1
1329,17,91.3,66.8,92.5,17.6,1
1330,16,32.7,98.9,83,15,1
1331,17,89.2,79.3,78.6,18.4,1
1332,17,75.1,98.7,80.7,16.4,1
1333,18,51.9,80.4,89.3,14.7,1
1334,19,53.9,82.4,84.9,8.4,1
1335,15,95.1,95.6,78.8,13.6,1
1336,17,55.8,73.3,84.8,18.1,1
1337,14,52.7,65.4,59,14.4,1
1338,17,87.1,82.5,54,19.5,1
1339,17,75.1,88.4,73.9,16.9,1
1340,17,55.9,61.3,72.8,10.6,1
1341,18,73.2,57.9,65.5,8.4,1
1342,19,54.6,69.9,81.9,14.2,1
1343,18,86.5,79.6,49.6,12.4,1
1344,12,85.9,79.2,65.6,16.7,1
1345,18,78,48.1,66.2,11.4,1
1346,14,75.4,94.8,52.4,11.9,1
1347,14,96.4,59,89.9,20.3,1
1348,18,70,64.3,55.7,15.7,1
1349,19,52.3,55.4,64.9,11.5,1
1350,16,76.7,100,82.9,15.1,1
1351,15,100,71.4,79.8,21.9,1
1352,19,54.8,56.1,58.7,16.5,1
1353,18,64.6,80.1,80.2,18,1
1354,17,76.2,78.8,75.5,11.2,1
1355,13,69.2,65.4,100,20.1,1
1356,15,55.3,79.8,76.8,26.6,1
1357,15,86.8,56.4,70.3,11,1
1358,14,100,61.1,61.7,9.1,1
1359,15,72.9,39.9,63.1,15.9,1
1360,18,56.4,49.5,62.1,19.4,1
1361,17,46.8,93.3,88.5,14.5,1
1362,17,73.9,91,72.2,9.7,1
1363,12,86.6,68.9,78.8,14.5,1
1364,17,77.1,91.3,90.2,18,1
1365,19,70,65.8,43.7,13,1
1366,17,61.2,64.6,87.3,18,1
1367,14,53.6,68.8,72.7,20.8,1
1368,17,82.5,66.3,77.2,16.2,1
1369,12,83.7,65,62.1,14.9,1
1370,13,46.8,84,62.9,19.1,1
1371,18,93.8,70.1,77.9,10.7,1
1372,14,78.6,78,100,10.2,1
1373,19,91,82.4,84,13.7,1
1374,13,49.9,73.4,87.2,12.5,1
1375,14,49.5,54.4,69.7,11,1
1376,16,67.8,49.1,64.8,24.2,1
1377,15,77.5,70.1,62.6,25.9,1
1378,16,96.9,65.6,66.1,13.2,1
1379,17,80.6,69.2,47.4,15.5,1
1380,13,66.4,67.8,63.3,14.1,1
1381,17,54.6,100,65.3,20.5,1
1382,15,88.5,49.4,69.9,21.5,1
1383,14,55.5,40.1,73.6,6.1,1
1384,15,94.4,72.7,76.3,17.4,1
1385,12,65.7,62.7,71.8,8.5,1
1386,15,93.9,72.4,65,23.8,1
1387,12,80.2,76.2,48.4,17.2,1
1388,15,67.9,86,65.1,10.9,1
1389,18,62.2,46.9,60.3,13.8,1
1390,12,64.9,60.2,77.6,13.6,1
1391,13,76.4,74,82.9,17.6,1
1392,17,71.2,78.8,83.3,20.2,1
1393,19,61.1,98.7,81.1,9.3,1
1394,17,67.5,81.4,70.4,24.2,1
1395,16,71.2,67.2,65.7,23,1
1396,17,38.1,55.5,63,10.6,1
1397,14,76.9,60.1,53.9,15.4,1
1398,18,55.3,59.7,83.9,23.6,1
1399,15,52.7,77.2,69.9,21.2,1
1400,16,44.7,71.6,57,13.3,1
1401,14,43.1,49.5,62.1,19.1,1
1402,14,49.7,61.9,61.6,30,1
1403,12,59.4,80.3,72.5,15.5,1
1404,17,99.3,72.9,84.8,11.8,1
1405,13,62.1,76,67.8,15.9,1
1406,19,72.7,73.4,45,16.2,1
1407,13,76,90.8,69.7,12.4,1
1408,16,72,71.3,70.1,17.2,1
1409,18,68.8,62.6,69.3,8.7,1
1410,13,52.1,55.2,64.5,11.7,1
1411,15,91.8,71.5,74.6,18.8,1
1412,13,97.1,33.8,72.8,6.2,1
1413,16,44.8,65.4,71.7,19.5,1
1414,19,54.6,65.1,77,4.9,0
1415,13,65.8,48.9,66.8,6.3,1
1416,15,55.5,55,66.2,12.5,1
1417,12,77.6,79.3,88.6,16.4,1
1418,18,59.1,71.2,78.7,21.6,1
1419,16,100,69.4,81.9,15.3,1
1420,12,87.9,72.3,86.7,13.8,1
1421,12,73.2,69.3,78.3,17.9,1
1422,12,85.4,85.4,83.1,10.6,1
1423,14,86.6,69.7,53,15.7,1
1424,18,61.5,47.6,74.4,9,1
1425,19,57.8,90.8,69.8,15.4,1
1426,17,71.2,73.2,92.1,14.4,1
1427,18,82.9,59.8,83.1,11,1
1428,14,72.1,50.5,64.4,15.8,1
1429,17,46.3,73.5,76.5,15.8,1
1430,18,58,66.4,74,20.9,1
1431,12,68.9,90,77.5,7,1
1432,16,68.9,63.2,59.8,14.6,1
1433,17,99.6,56.3,76.3,11.2,1
1434,15,49.2,80.5,69.3,19.3,1
1435,15,77.6,81,75.4,18.8,1
1436,13,92.3,70.4,63.3,17.5,1
1437,17,100,77.5,65,11.5,1
1438,16,63.9,67.5,86.1,19.4,1
1439,19,77.4,71.3,59.4,7.3,1
1440,14,78.5,84.3,60.3,6.3,1
1441,12,72.9,76.8,71.4,8.6,1
1442,13,68.5,65.6,62.7,14.8,1
1443,15,76.5,86.9,61.4,18.4,1
1444,14,32,34.9,73.3,0.1,0
1445,14,80.2,96.7,53.9,21.6,1
1446,12,71.9,44.1,59.9,15.7,1
1447,19,66.7,59.2,96.6,7.2,1
1448,19,100,67.4,77.5,15.5,1
1449,17,59.9,65.9,63,20.5,1
1450,15,64,82.1,77,18,1
1451,19,99.9,53.2,78.8,20.5,1
1452,16,57.5,71.7,83.9,8.2,1
1453,19,61.7,59.9,70.5,12.9,1
1454,14,67.8,72.1,83.7,10.4,1
1455,12,82.6,67.1,47.5,23.6,1
1456,16,73.1,69.3,59.3,18.2,1
1457,17,50.6,60.3,74,29.2,1
1458,15,62,60.9,76,12.7,1
1459,17,60.9,72,61.1,11.4,1
1460,14,68.8,81.2,75.1,14.3,1
1461,16,76.4,59.6,64.5,21.9,1
1462,16,76.3,55.8,68.7,13.2,1
1463,16,43.4,76.6,84.3,15.6,1
1464,14,86,67.5,82.9,15.5,1
1465,14,73.8,79.6,60,15.2,1
1466,17,90.8,55.3,59.3,11.7,1
1467,13,76.7,43.1,67.1,14.3,1
1468,17,86.5,60.5,71.7,14.1,1
1469,15,77,57.3,64.1,15,1
1470,12,90.2,66.9,84.5,19.7,1
1471,16,77.8,59.1,76.2,23.8,1
1472,13,68.5,78.4,76.9,10.8,1
1473,12,100,64,56.8,13,1
1474,13,83.3,70.1,86,10.9,1
1475,19,78.6,70.2,38.2,15.9,1
1476,19,50.9,70.7,82,12.3,1
1477,18,50.7,67.7,83.2,16.2,1
1478,19,74.4,75.1,66.8,20.5,1
1479,17,72.2,56.9,87.3,2.4,0
1480,19,60.8,87.6,71.2,17.5,1
1481,14,72.1,64.7,72.7,12.7,1
1482,16,93.8,49.6,76.1,17.3,1
1483,17,80.4,70.6,100,10.5,1
1484,12,52.9,56.1,88.1,21,1
1485,18,68.3,77.3,80.4,19.6,1
1486,18,57.9,98.9,61,17.8,1
1487,18,64.2,57,73.7,19,1
1488,12,63.8,72.7,62.2,11.3,1
1489,12,62.8,43.4,81.9,11.9,1
1490,12,51.2,74.4,73.7,18.8,1
1491,12,68.1,55.6,58.5,11.2,1
1492,18,61.6,59.3,73,22.2,1
1493,18,26.1,52.6,61.8,13.4,1
1494,13,100,78.3,73.8,17.5,1
1495,17,86.3,82.1,61.7,25.5,1
1496,16,64.4,68.3,72.3,11.5,1
1497,19,70.3,55.9,81,15.3,1
1498,19,52.4,90.3,71.4,20.3,1
1499,14,95.4,57.5,67.3,19.8,1
1500,18,98.5,37.7,74.4,13.4,1
1501,14,72.4,74.4,80.4,12.4,1
1502,17,85.4,52.5,58.7,13.8,1
1503,17,72.6,81.8,75.1,22.2,1
1504,14,49.9,62.7,87.8,13.6,1
1505,18,63.8,76.5,78.9,15.4,1
1506,14,72,87.6,72.7,12.9,1
1507,19,63.2,51.1,79.7,18.5,1
1508,13,66.7,60.1,77.4,15.8,1
1509,19,68.6,66.9,81,10,1
1510,15,68.8,89.5,47.7,10.2,1
1511,18,70.8,58.8,53.4,5,1
1512,18,54.1,59.7,84.1,10.8,1
1513,16,59.2,74.7,53.9,19,1
1514,12,50.7,59.9,76.8,21.6,1
1515,15,84.7,70.1,67.8,18.4,1
1516,17,38.4,46.3,60,17.8,1
1517,18,87.3,99,76.2,14.4,1
1518,14,90.8,49.1,74.4,18.9,1
1519,15,65.5,63.5,97.3,16.4,1
1520,16,31,67.5,64.5,24,1
1521,17,64.6,94.8,89.3,14.5,1
1522,12,69,49.5,76.2,21.7,1
1523,12,54.8,95.8,64.1,19.4,1
1524,16,62.3,78.6,81.6,18.7,1
1525,16,93,73.8,78.8,4.9,0
1526,14,80,54.2,72.4,19.6,1
1527,18,56.1,76,75.2,14.4,1
1528,12,46,57.9,64.8,12.8,1
1529,17,65.1,85.7,62.1,7.6,1
1530,15,66.8,54.4,81.1,15,1
1531,17,77.4,66.4,69.3,15.2,1
1532,13,62,60.2,71,8.5,1
1533,13,77.7,54.2,75.4,7.6,1
1534,16,99,78.4,75.2,17.4,1
1535,14,82.2,75.5,54.8,19.4,1
1536,13,69.3,84.9,87.4,16,1
1537,12,67.3,43.1,73.5,20.8,1
1538,17,64.6,82.9,69.6,14.6,1
1539,17,87.7,100,77.2,14.7,1
1540,16,60.6,61.7,74.8,10.4,1
1541,18,70.7,94.5,81.2,7.2,1
1542,18,70.8,64.3,78.5,24.3,1
1543,15,62.5,48.8,80.6,20.7,1
1544,16,49.4,63.7,88.2,8,1
1545,19,74.8,82.7,82.6,15.8,1
1546,15,69.1,56.3,70.1,14.5,1
1547,19,77.5,59.6,58.5,13.6,1
1548,18,62,76.3,92,13,1
1549,16,88.3,68,69.1,16.9,1
1550,19,56.8,76.2,66.3,19.1,1
1551,16,95.7,71.3,51.2,17,1
1552,16,43.8,74.7,76.1,14.4,1
1553,18,76.5,61.9,73.8,14.2,1
1554,15,77.1,71.2,53.8,19.7,1
1555,15,58.1,55,77.4,17.3,1
1556,16,76.4,86,66,15.4,1
1557,13,89.2,59.1,100,14.8,1
1558,14,36.7,83.8,65.2,16.7,1
1559,18,77.5,64.7,66.8,12.7,1
1560,14,32.6,70.8,61.5,19.1,1
1561,14,55.5,61.1,87.3,9.6,1
1562,15,94.4,53.8,67.5,12.9,1
1563,15,61.3,43.6,63.3,18.1,1
1564,13,52.4,53.2,80.5,9.3,1
1565,14,67,63.5,55.4,7.1,1
1566,14,100,71,79.5,15.3,1
1567,16,42.5,82.1,93.4,6.5,1
1568,15,54.2,61.8,78.8,8.5,1
1569,14,92.5,55.7,79.7,18.8,1
1570,17,97.9,47.8,82.4,14,1
1571,13,68.4,74.7,92.5,21.4,1
1572,19,51.4,87.4,86.5,9,1
1573,17,100,85.7,77.3,14.5,1
1574,17,93.9,77.9,82.8,17,1
1575,19,80.2,76.9,61.4,9.1,1
1576,18,57.8,91.8,81.3,20.2,1
1577,18,69.3,72.6,59.9,17.6,1
1578,13,67.6,77,67.6,7,1
1579,17,75,63.5,35,14.8,1
1580,14,91.8,48.9,76.8,16.9,1
1581,15,83.2,58.4,64.3,12,1
1582,13,53.8,67.9,85.3,7.6,1
1583,16,90.6,68.9,76.7,16.4,1
1584,19,74.7,95,85.5,26.1,1
1585,17,80.3,69.1,59,13.1,1
1586,13,92,84.5,84.5,22.8,1
1587,12,53.3,61.9,97.3,11.2,1
1588,12,69.5,63.6,81.2,16.1,1
1589,18,62,49.4,81.5,18.9,1
1590,19,46.5,57.6,74,15,1
1591,15,75.2,75.4,65.7,13.5,1
1592,14,100,68.1,81.1,18.6,1
1593,15,42.4,81.2,53.9,24.5,1
1594,15,69.5,70.5,67,16.5,1
1595,15,79.6,63.1,50.7,12.4,1
1596,19,71.8,98.1,63.6,14.1,1
1597,15,68.3,66.7,79.7,27.6,1
1598,16,50.5,84.3,78.1,15.7,1
1599,19,73.5,62.4,72.6,12,1
1600,16,58.6,77.9,74,9.3,1
1601,19,37.2,81,49.4,5.9,1
1602,18,87.9,70.9,67.5,16.8,1
1603,13,84.4,35,63.8,18.3,1
1604,12,70.8,68.3,64.1,13,1
1605,15,73.4,85.2,79.2,14.9,1
1606,18,86.1,75.4,61.7,9.1,1
1607,13,73.4,74.2,64.7,15.7,1
1608,12,83.6,43.9,47,17.4,1
1609,17,65.5,57.9,68.5,12.3,1
1610,14,89.7,73.8,58.9,23.5,1
1611,16,74.8,73.7,73,10.8,1
1612,17,72.9,85,60.6,16.4,1
1613,19,50.9,66,73.3,19.2,1
1614,12,74.3,73.7,70.3,14.6,1
1615,17,57.5,68.2,92.1,14.1,1
1616,14,60.4,54.2,78,7.9,1
1617,18,57.8,36.4,49.9,21.8,1
1618,12,54,74,56.8,14.2,1
1619,17,100,70.4,72.7,17.7,1
1620,16,90,59.3,60.8,18.4,1
1621,16,98.8,45.3,36.4,11.9,1
1622,13,51.7,76.8,88.2,14,1
1623,17,71.1,64.3,80.6,21.7,1
1624,15,50.6,75.8,78.3,9.4,1
1625,17,59.6,94.1,64.7,25.6,1
1626,18,56.2,38,77.1,11.3,1
1627,12,88.6,58.2,63.5,9.1,1
1628,12,64.1,65.1,74.5,15.7,1
1629,18,86,88.4,61,26,1
1630,17,79.1,45.1,90.2,5.4,1
1631,18,100,95.1,53.2,14.3,1
1632,14,47.8,69.9,86.8,17.4,1
1633,19,88.9,66.7,72.5,15.2,1
1634,18,87.2,65.2,66.1,16.9,1
1635,16,55.4,61.9,74,11.4,1
1636,18,85.1,82.7,80.8,12,1
1637,12,75,53,88.4,14.3,1
1638,16,66.6,72.8,75.8,9.4,1
1639,12,57.6,62.6,61.3,14.8,1
1640,13,59.2,57.3,72.7,13.1,1
1641,15,100,100,93.8,12.6,1
1642,12,70,73.9,88.2,16.6,1
1643,16,81.7,76.6,82.9,5.9,1
1644,13,58.1,83.9,81.5,13.9,1
1645,12,58.3,48.1,80.4,26.6,1
1646,14,86.2,92.5,85.9,9.6,1
1647,18,49.8,32.9,66.5,21.4,1
1648,15,63.8,57.2,55.7,15.3,1
1649,12,70.5,61.6,72.8,12,1
1650,13,71.7,76.1,62.2,8.4,1
1651,14,67.3,71.1,59.3,15.7,1
1652,17,75.9,65.7,63.4,22.3,1
1653,13,80.4,67.8,100,13.1,1
1654,18,81,54.3,73.6,14.6,1
1655,13,55.2,47,76.3,20.1,1
1656,14,65.7,78.2,57.3,16.7,1
1657,13,87.9,77.7,49.9,7.1,1
1658,14,83.4,90.2,62.2,15.5,1
1659,12,49.4,56.9,89.3,22.6,1
1660,19,75.3,77.7,76,14.8,1
1661,14,40.3,64,79.2,1.3,0
1662,14,70.7,84.7,80.9,16.9,1
1663,15,98.5,82.3,64.9,14,1
1664,14,55.8,71,88.7,5.9,1
1665,14,57.5,63.2,64.4,6.6,1
1666,17,81.5,81.5,88.9,19.9,1
1667,19,46.9,77.1,77.3,11.3,1
1668,12,60.5,58.4,50.5,10.5,1
1669,18,78.9,49.4,63,14.8,1
1670,15,60.5,64,50.6,11.8,1
1671,17,66.5,89.2,86,15.5,1
1672,16,81.2,84.1,71.7,14,1
1673,19,76.3,52.4,45.3,9,1
1674,12,74,51.7,76.5,12.4,1
1675,12,64.9,85.8,65.6,17.2,1
1676,16,75.6,52.1,54.2,15.2,1
1677,18,68.1,75.1,92.1,14.6,1
1678,14,76.9,59.4,73.3,24.7,1
1679,17,62.5,90.6,68.5,18.7,1
1680,13,67.3,57.2,67.2,19.3,1
1681,15,55.2,84,53.8,14.2,1
1682,13,69.5,70.6,56.3,16.1,1
1683,16,57.8,71.5,87.4,12.8,1
1684,12,53.3,40.4,66.3,18.9,1
1685,18,73.9,37.2,72.3,14.4,1
1686,12,73.2,64.9,47.5,16.1,1
1687,15,81.7,71.5,56.2,15.8,1
1688,12,63.5,52.2,79.3,14.9,1
1689,12,76.1,52.8,76.5,29.7,1
1690,15,78.3,75.9,93,11.7,1
1691,17,76.7,75.9,88.1,11.6,1
1692,17,57.6,66.1,69.2,18.5,1
1693,15,72.2,78.9,77.7,12,1
1694,18,75.5,51.6,68.2,13.5,1
1695,16,70.1,63,96.7,9.6,1
1696,19,38.7,91.1,85.8,17.5,1
1697,12,72.4,69,74,17.5,1
1698,18,100,69.8,74.4,13.4,1
1699,12,64.6,100,89.3,18.6,1
1700,19,59.1,48.4,79,5.7,1
1701,16,75.6,79.2,90.7,11.5,1
1702,17,74.7,91.3,45.7,14.2,1
1703,18,87.9,63.5,77.5,9.1,1
1704,14,51.1,80,65.8,6.3,1
1705,14,81,54.3,93.1,13.5,1
1706,19,78.9,58.4,90.6,18.5,1
1707,14,67.9,73.4,72.4,21.4,1
1708,17,75.1,79.2,90.4,12.3,1
1709,19,85.4,83.7,93.4,18.7,1
1710,17,83.1,90,72.9,18.2,1
1711,16,52.9,67.1,100,21.1,1
1712,12,82.3,84.7,71.6,13.2,1
1713,16,69,63.2,69.4,6,1
1714,16,71.1,80.6,82.4,15.4,1
1715,17,71.1,70.9,67.8,9.9,1
1716,19,67.7,74.2,73,11.4,1
1717,19,87.9,73.9,88.9,13.5,1
1718,14,68.7,45.5,72.2,13.3,1
1719,13,53.2,52.3,51.7,15.7,1
1720,12,64.1,69.4,76.4,18.5,1
1721,17,72.7,44.4,63.6,13.2,1
1722,14,88.4,79.6,82.4,17,1
1723,18,79,80.2,80.4,15.1,1
1724,13,57.2,72.6,89.7,19.7,1
1725,13,100,52.3,82.9,14.1,1
1726,17,74,87.3,85.1,14.6,1
1727,15,89.1,96.5,64,13.1,1
1728,12,67.7,70.1,81.6,14.2,1
1729,13,78,75.1,95.6,11.1,1
1730,17,82.6,70.8,63.7,10.6,1
1731,17,88.3,75.4,93.6,18.9,1
1732,14,85.9,66.3,65.4,9.6,1
1733,18,83.1,67.5,61.8,13.4,1
1734,15,65.3,80.7,75.6,20.1,1
1735,12,61.4,100,80.6,13.2,1
1736,19,75,48.4,82.9,19.1,1
1737,16,84,66.5,60.5,12,1
1738,18,66.7,51.5,77.2,9.7,1
1739,18,86,90.3,63.8,7,1
1740,14,91.8,59.8,54.1,21.6,1
1741,19,56.3,47.8,60.9,9.3,1
1742,13,57.4,76.9,63,18.7,1
1743,13,67.9,92.4,78.3,10,1
1744,14,74.6,77.3,85.8,21.6,1
1745,17,62.1,70.9,54.3,26,1
1746,13,90.3,73.7,76.2,6.6,1
1747,15,76.4,87.8,57.9,9.6,1
1748,12,70.6,55.8,79.5,18.9,1
1749,18,48.5,66.4,64.5,17.6,1
1750,18,50.3,61.7,59.4,18.9,1
1751,15,74.2,51.6,81.6,12.1,1
1752,19,38,63.4,65,24.9,1
1753,13,85.2,83.5,68.2,15.6,1
1754,18,67.6,75.9,45.4,8.9,1
1755,16,100,77,83.4,13.7,1
1756,19,100,70.1,81.9,9,1
1757,12,67.3,75.3,72.1,23,1
1758,12,68.4,56.8,53.7,11.7,1
1759,18,84.9,63.7,86.5,17.5,1
1760,14,95.5,70.7,64,12.6,1
1761,19,45.4,71.9,66.6,11.9,1
1762,18,43.2,72.5,99.7,5.4,1
1763,14,60.7,66.1,63.6,18,1
1764,18,78.7,62.7,80.9,21.5,1
1765,16,77.5,100,78.7,10.4,1
1766,19,86,80.7,76.7,7.3,1
1767,17,52,73.8,75.4,19,1
1768,12,35.3,64.7,76.5,6.8,1
1769,18,82.9,61.7,75.3,21.1,1
1770,16,57.6,66.2,71.4,10.5,1
1771,14,39.7,72.1,90.1,9.5,1
1772,14,72.2,41.7,56.2,16.2,1
1773,12,81.9,46,84.3,9.8,1
1774,15,68.2,59.1,81.9,11.5,1
1775,18,63.1,70.9,80.4,16.8,1
1776,19,67.6,64.7,85.4,2.9,0
1777,13,64.4,88.7,70.9,23.2,1
1778,14,49.8,47.2,49.6,15.2,1
1779,19,59.3,57.5,71.1,8.5,1
1780,19,77.8,89.3,60.1,9.9,1
1781,17,74.8,69.8,63.2,20,1
1782,19,72.5,80.4,57.1,18,1
1783,19,55.1,96.7,66.3,21.9,1
1784,17,67.3,58.3,64.8,11.6,1
1785,14,37.3,66.6,43.5,16.5,1
1786,19,72.7,64.2,80.4,17.1,1
1787,15,91.4,40.6,98.6,18.5,1
1788,15,47.9,63.7,79.3,20.6,1
1789,16,61.2,80.3,69.6,11.4,1
1790,17,74.9,75.6,71.3,14.4,1
1791,16,88.8,76.7,66.9,11.9,1
1792,17,63.3,62.7,73.1,14.7,1
1793,18,59.6,58.8,71.6,18.5,1
1794,18,40.5,85.8,61.9,6.7,1
1795,19,71.6,61,92.2,20.5,1
1796,13,100,72.1,54.2,9.3,1
1797,18,74.2,70.3,80.6,13.5,1
1798,13,69.7,88.5,70.8,21.2,1
1799,18,74.8,81.6,94.8,16.6,1
1800,12,69.8,49.9,76.1,16.7,1
1801,18,57.8,51.4,67.7,9.1,1
1802,16,82.3,76.1,69,9.8,1
1803,14,73.4,67.1,72.5,19.7,1
1804,19,70.3,61.6,58.3,12.1,1
1805,16,55.4,82.2,62.8,12.5,1
1806,14,89.6,70.6,50.6,19.8,1
1807,15,80,68.7,60.9,9.8,1
1808,16,61.7,78.9,73.1,16.3,1
1809,15,85,62.7,75.6,15.2,1
1810,13,62.5,90,48.2,15,1
1811,13,58.3,57,70.4,12.4,1
1812,12,58.6,77.2,78.8,12.1,1
1813,18,43.4,88.1,70,9.6,1
1814,16,77.1,48.7,64.4,17.4,1
1815,15,42.5,63.2,67.1,11.7,1
1816,14,51.6,84,65.5,19.8,1
1817,13,38.9,84.2,64.4,13.9,1
1818,18,68.7,65.6,74.1,9.7,1
1819,13,67.7,57.7,99.7,13.8,1
1820,14,65.1,81.4,63.1,12.9,1
1821,18,54.4,84.6,68.2,20,1
1822,18,52.4,51.7,71.4,13.2,1
1823,15,77,51.1,63.8,13.6,1
1824,15,61.7,71.2,85.2,22.1,1
1825,16,74.7,76.8,43.5,17.5,1
1826,16,56.7,63.8,65.6,23.3,1
1827,17,72.7,77.5,81.8,21.3,1
1828,19,89.5,58.1,68.5,10.6,1
1829,17,78.8,38.4,62.1,19.9,1
1830,12,63.8,62.1,77.3,22.6,1
1831,13,73.9,68.9,82.9,22.7,1
1832,16,66.4,64.1,74.5,19.9,1
1833,15,70.1,51.8,62.4,19.8,1
1834,14,65.1,42.6,77.5,13.5,1
1835,15,67.5,60.8,67.2,10.8,1
1836,13,73.2,80.6,80.9,13.2,1
1837,17,55.1,85.6,89.8,6.7,1
1838,15,54.8,84.6,40.7,21.7,1
1839,19,49.2,56.6,73.3,13.6,1
1840,12,46,51.8,51.2,21.5,1
1841,13,51.7,75,100,8.8,1
1842,17,72.4,76.9,66.4,20.4,1
1843,19,56.6,73.6,81,12.5,1
1844,14,77.7,39.8,71.6,8.6,1
1845,17,70.5,55.9,62.4,23.1,1
1846,18,40.5,67.6,60.9,20.5,1
1847,19,79.8,74.8,91,16.1,1
1848,19,82.2,78.7,83.5,15.2,1
1849,12,55.1,70,95.3,17.2,1
1850,13,76.3,72.6,72.7,16,1
1851,14,57.2,69.2,75.5,11,1
1852,12,71.5,77.6,68.8,12.9,1
1853,17,51,72.4,68.6,24.8,1
1854,12,43.1,68.9,59.5,28.4,1
1855,19,64.3,64.2,73,22.8,1
1856,13,68.1,69.1,62.5,17.4,1
1857,16,64,74.8,77.3,13.3,1
1858,12,52.2,71.7,74,11,1
1859,18,64,73.3,75.5,11.3,1
1860,12,74,86.8,92.1,12.2,1
1861,17,69.3,71.7,71.5,25.8,1
1862,17,72.7,58.9,81.1,24,1
1863,14,59.9,80.4,96.6,18.7,1
1864,17,87.6,48.9,87.7,10.2,1
1865,15,52.4,52.9,85.8,19.5,1
1866,13,77.3,72.7,68.3,13.8,1
1867,13,87.7,75.2,74.8,4.2,0
1868,16,77.2,50.6,56.2,16.4,1
1869,16,67,62.6,78,10.8,1
1870,13,62.1,59.5,75.3,11,1
1871,18,85.5,61.2,72.3,13.7,1
1872,16,48.7,81.2,84.3,12.5,1
1873,14,55.4,77.9,57.5,14.8,1
1874,17,64,67.7,91.6,14.6,1
1875,13,88.6,60.4,82.8,5.6,1
1876,19,75.7,49.1,71.2,22.6,1
1877,16,55.5,87.9,70.2,10.1,1
1878,13,65.3,76.3,77.8,10.2,1
1879,15,60.8,58.1,90.3,13.4,1
1880,12,59.4,78.1,73.2,14.5,1
1881,17,84.7,67,73.7,22.3,1
1882,13,49.4,64,72.2,16.3,1
1883,12,94.1,74.1,93.4,17.8,1
1884,16,82.4,57.6,67.6,16.4,1
1885,12,86.4,63.2,71.6,16.2,1
1886,17,63.1,69.7,89.6,16.5,1
1887,13,67.8,61,73.8,5.3,1
1888,15,48.5,77.4,85.6,13.8,1
1889,18,62.1,94.2,61.1,20.8,1
1890,16,77.4,57.4,69.5,34.7,1
1891,13,89.4,44.7,89.8,9,1
1892,17,53.4,40,63.9,17.1,1
1893,16,64.5,65.9,70.2,12.1,1
1894,14,67.7,58.7,75.1,25.2,1
1895,12,49.1,70.9,60.1,8.2,1
1896,18,78.9,69.9,67,18.1,1
1897,17,59.1,45.6,73.4,8,1
1898,14,67.1,42.6,72.6,13.4,1
1899,19,63.2,72.1,87.4,14.8,1
1900,13,58.2,69.9,90.5,20.3,1
1901,15,69.9,62,61.7,9.6,1
1902,16,66.8,44.8,73.3,18.3,1
1903,12,64.4,74.6,80.1,15.1,1
1904,16,59.1,85.8,90.2,16.4,1
1905,18,74.8,71.9,80.6,19.8,1
1906,13,94.8,56.1,75.5,8.6,1
1907,16,72.1,68.6,80,19.1,1
1908,12,84.9,48.9,80.1,12.2,1
1909,13,49.1,82.8,60.9,20.5,1
1910,16,72.4,69.1,74.3,16.7,1
1911,15,53.5,43.2,89.5,14,1
1912,17,47.8,63.8,69.5,12,1
1913,13,58.9,74.5,73.6,19.1,1
1914,17,87.9,63.3,69.1,21.3,1
1915,19,84.3,64.1,44.2,12.3,1
1916,13,73.6,50.9,72.2,9.3,1
1917,15,47,75.9,75.6,18.5,1
1918,17,67.1,58.9,65.9,7.8,1
1919,14,74.5,37.8,58.1,8.5,1
1920,12,72.6,62.8,61.4,9.7,1
1921,14,42.3,81.7,81.2,12.9,1
1922,16,56.6,62.6,95.7,8.3,1
1923,15,69,92.3,88.6,5.3,1
1924,14,78,74,55.9,9.3,1
1925,13,37.1,72.7,82.3,18.2,1
1926,16,67.6,66.2,64,8.6,1
1927,16,72.1,67,65,13.3,1
1928,14,82.7,64.3,66.5,24.7,1
1929,19,80.4,63.8,80.5,14.8,1
1930,14,78.7,75.4,83.5,16.7,1
1931,19,58,54.9,70.8,10.3,1
1932,15,41.4,52.9,71,25.8,1
1933,12,64.1,52.3,77.6,12.3,1
1934,14,85,96.6,78.8,13.9,1
1935,18,90.9,75.4,86.1,21.6,1
